eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.1,5,5,0.8,0.9,0,0,77,0.07749599292193698
0.3,5,5,0.8,0.9,0,0,14,0.08195735934285085
0.01,7,5,0.8,0.9,0,0,436,0.07708975985015158
0.05,7,5,0.8,0.9,0,0,116,0.07811635579474814
0.1,7,5,0.8,0.9,0,0,61,0.0790558725796682
0.3,7,5,0.8,0.9,0,0,12,0.0836302779028139
0.01,1,7,0.8,0.9,0,0,518,0.08017870882989155
0.05,1,7,0.8,0.9,0,0,121,0.08010077835825367
0.1,1,7,0.8,0.9,0,0,59,0.08031570312848528
0.3,1,7,0.8,0.9,0,0,23,0.08047028413312066
0.01,3,7,0.8,0.9,0,0,518,0.0769869211464693
0.05,3,7,0.8,0.9,0,0,96,0.07786281758355111
0.1,3,7,0.8,0.9,0,0,93,0.07773068505726546
0.3,3,7,0.8,0.9,0,0,13,0.07975005740605909
0.01,5,7,0.8,0.9,0,0,433,0.07685255231745483
0.05,5,7,0.8,0.9,0,0,94,0.07727231477344845
0.1,5,7,0.8,0.9,0,0,51,0.07845833145105052
0.3,5,7,0.8,0.9,0,0,14,0.08232649262969541
0.01,7,7,0.8,0.9,0,0,518,0.07664641915902347
0.05,7,7,0.8,0.9,0,0,105,0.07802373423118877
0.1,7,7,0.8,0.9,0,0,59,0.07808560749374122
0.3,7,7,0.8,0.9,0,0,12,0.08220064511722844
0.01,1,1,1,0.9,0,0,694,0.0802676827854221
0.05,1,1,1,0.9,0,0,133,0.08024302593098552
0.1,1,1,1,0.9,0,0,84,0.08012279091986169
0.3,1,1,1,0.9,0,0,29,0.0802591758058787
0.01,3,1,1,0.9,0,0,470,0.07929329429646174
0.05,3,1,1,0.9,0,0,87,0.08009938010688447
0.1,3,1,1,0.9,0,0,41,0.0794414571437558
0.3,3,1,1,0.9,0,0,18,0.08127942408602629
0.01,5,1,1,0.9,0,0,489,0.08077755032978431
0.05,5,1,1,0.9,0,0,106,0.08103545446154811
0.1,5,1,1,0.9,0,0,61,0.08256670416464344
0.3,5,1,1,0.9,0,0,17,0.08616099616236207
0.01,7,1,1,0.9,0,0,657,0.0821145119406928
0.05,7,1,1,0.9,0,0,102,0.08389680170876548
0.1,7,1,1,0.9,0,0,61,0.08402857890960393
0.3,7,1,1,0.9,0,0,22,0.08816325679262366
0.01,1,3,1,0.9,0,0,804,0.07980692543789306
0.05,1,3,1,0.9,0,0,211,0.07969049996298355
0.1,1,3,1,0.9,0,0,75,0.0797300664617941
0.3,1,3,1,0.9,0,0,38,0.07964210865668389
0.01,3,3,1,0.9,0,0,503,0.07643294003651772
0.05,3,3,1,0.9,0,0,136,0.07729832358285645
0.1,3,3,1,0.9,0,0,48,0.07778309368859926
0.3,3,3,1,0.9,0,0,25,0.07932041267601819
0.01,5,3,1,0.9,0,0,539,0.07763090599920243
0.05,5,3,1,0.9,0,0,111,0.07843283655045011
0.1,5,3,1,0.9,0,0,57,0.07885020599045674
0.3,5,3,1,0.9,0,0,13,0.08221211813579933
0.01,7,3,1,0.9,0,0,467,0.07841962946260497
0.05,7,3,1,0.9,0,0,108,0.07979024140814026
0.1,7,3,1,0.9,0,0,68,0.08070391432844422
0.3,7,3,1,0.9,0,0,57,0.08381188897814024
0.01,1,5,1,0.9,0,0,828,0.07980390663914363
0.05,1,5,1,0.9,0,0,211,0.079670842103591
0.1,1,5,1,0.9,0,0,106,0.07961501940369682
0.3,1,5,1,0.9,0,0,39,0.07955330507054884
0.01,3,5,1,0.9,0,0,561,0.0754404325175767
0.05,3,5,1,0.9,0,0,142,0.07571781949362176
