eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.3,7,7,0.65,0.9,0,0,10,0.08296485224412554
0.01,1,1,0.8,0.9,0,0,554,0.0803003767662404
0.05,1,1,0.8,0.9,0,0,132,0.08024650102701694
0.1,1,1,0.8,0.9,0,0,52,0.0804178614842003
0.3,1,1,0.8,0.9,0,0,19,0.08105131336254953
0.01,3,1,0.8,0.9,0,0,429,0.0813139847385539
0.05,3,1,0.8,0.9,0,0,101,0.08147669987204643
0.1,3,1,0.8,0.9,0,0,40,0.08280276736223245
0.3,3,1,0.8,0.9,0,0,13,0.08450209703767761
0.01,5,1,0.8,0.9,0,0,479,0.08132018304976578
0.05,5,1,0.8,0.9,0,0,117,0.08127281673016183
0.1,5,1,0.8,0.9,0,0,53,0.083186371137839
0.3,5,1,0.8,0.9,0,0,14,0.0878502195451211
0.01,7,1,0.8,0.9,0,0,601,0.0815785229017395
0.05,7,1,0.8,0.9,0,0,115,0.0804239209825204
0.1,7,1,0.8,0.9,0,0,53,0.08261154705639527
0.3,7,1,0.8,0.9,0,0,27,0.09051168271690403
0.01,1,3,0.8,0.9,0,0,554,0.07968281122888302
0.05,1,3,0.8,0.9,0,0,132,0.07951356177559911
0.1,1,3,0.8,0.9,0,0,62,0.079816446947112693
0.3,1,3,0.8,0.9,0,0,24,0.08015810857083516
0.01,3,3,0.8,0.9,0,0,432,0.08046611397239838
0.05,3,3,0.8,0.9,0,0,103,0.08022864981903284
0.1,3,3,0.8,0.9,0,0,52,0.08158648637598526
0.3,3,3,0.8,0.9,0,0,12,0.08270473466418718
0.01,5,3,0.8,0.9,0,0,432,0.0805367732107358
0.05,5,3,0.8,0.9,0,0,89,0.08071622690986757
0.1,5,3,0.8,0.9,0,0,53,0.0824757807074574
0.3,5,3,0.8,0.9,0,0,12,0.08600879868699808
0.01,7,3,0.8,0.9,0,0,547,0.08029502334501576
0.05,7,3,0.8,0.9,0,0,127,0.08169453279618774
0.1,7,3,0.8,0.9,0,0,47,0.0830792064841506
0.3,7,3,0.8,0.9,0,0,12,0.08836468490538478
0.01,1,5,0.8,0.9,0,0,554,0.0796041993172016
0.05,1,5,0.8,0.9,0,0,160,0.0793044093204338
0.1,1,5,0.8,0.9,0,0,62,0.07970464069766
0.3,1,5,0.8,0.9,0,0,24,0.0800044521419368
0.01,3,5,0.8,0.9,0,0,477,0.07951062780230726
0.05,3,5,0.8,0.9,0,0,103,0.07979161555561462
0.1,3,5,0.8,0.9,0,0,53,0.07989479819644368
0.3,3,5,0.8,0.9,0,0,12,0.08105351923332164
0.01,5,5,0.8,0.9,0,0,491,0.07947334956914459
0.05,5,5,0.8,0.9,0,0,97,0.07979594204997394
0.1,5,5,0.8,0.9,0,0,44,0.08095308875646134
0.3,5,5,0.8,0.9,0,0,14,0.08351957152659287
0.01,7,5,0.8,0.9,0,0,425,0.0799466160021064
0.05,7,5,0.8,0.9,0,0,105,0.080507727420652625
0.1,7,5,0.8,0.9,0,0,58,0.08171052870980719
0.3,7,5,0.8,0.9,0,0,11,0.08584709974714876
0.01,1,7,0.8,0.9,0,0,554,0.07960528290742983
0.05,1,7,0.8,0.9,0,0,168,0.07930471026929362
0.1,1,7,0.8,0.9,0,0,62,0.07970095321367428
0.3,1,7,0.8,0.9,0,0,33,0.07984403808648173
0.01,3,7,0.8,0.9,0,0,434,0.07918436087672981
0.05,3,7,0.8,0.9,0,0,110,0.07963345923555315
0.1,3,7,0.8,0.9,0,0,37,0.08039654501966495
0.3,3,7,0.8,0.9,0,0,13,0.08095252526502719
0.01,5,7,0.8,0.9,0,0,458,0.07898534064114951
0.05,5,7,0.8,0.9,0,0,90,0.07974532967829358
0.1,5,7,0.8,0.9,0,0,65,0.080063784356218
0.3,5,7,0.8,0.9,0,0,10,0.08378274155747908
0.01,7,7,0.8,0.9,0,0,434,0.0790184845888853
0.05,7,7,0.8,0.9,0,0,103,0.07955082922551797
0.1,7,7,0.8,0.9,0,0,42,0.08184518458500109
0.3,7,7,0.8,0.9,0,0,11,0.08373909964720087
0.01,1,1,1,0.9,0,0,603,0.08020501182124581
0.05,1,1,1,0.9,0,0,186,0.0799183846930908
0.1,1,1,1,0.9,0,0,91,0.08000729827492899
0.3,1,1,1,0.9,0,0,44,0.07996105225501714
0.01,3,1,1,0.9,0,0,479,0.08175672611840054
0.05,3,1,1,0.9,0,0,108,0.08188075311982597
0.1,3,1,1,0.9,0,0,48,0.08260032699061483
0.3,3,1,1,0.9,0,0,16,0.08447682658216397
0.01,5,1,1,0.9,0,0,512,0.08388948219049251
0.05,5,1,1,0.9,0,0,97,0.08423984106964569
0.1,5,1,1,0.9,0,0,44,0.08498348605689059
0.3,5,1,1,0.9,0,0,12,0.0871729794454102
0.01,7,1,1,0.9,0,0,563,0.08624232038611312
0.05,7,1,1,0.9,0,0,148,0.08759345114316294
0.1,7,1,1,0.9,0,0,57,0.08718886219338857
0.3,7,1,1,0.9,0,0,23,0.09348281298274554
0.01,1,3,1,0.9,0,0,922,0.07937681176445628
0.05,1,3,1,0.9,0,0,183,0.07933333738956859
0.1,1,3,1,0.9,0,0,126,0.07927835782216001
0.3,1,3,1,0.9,0,0,33,0.07942107228750755
0.01,3,3,1,0.9,0,0,480,0.08092729105865032
0.05,3,3,1,0.9,0,0,96,0.08076632756223824
0.1,3,3,1,0.9,0,0,45,0.08071142920310269
0.3,3,3,1,0.9,0,0,20,0.08238448105269469
0.01,5,3,1,0.9,0,0,516,0.081816225464983
0.05,5,3,1,0.9,0,0,108,0.08188574762767895
0.1,5,3,1,0.9,0,0,41,0.08244193869223333
0.3,5,3,1,0.9,0,0,14,0.08412800821376679
0.01,7,3,1,0.9,0,0,519,0.08345202569941831
0.05,7,3,1,0.9,0,0,103,0.08437701441495193
0.1,7,3,1,0.9,0,0,72,0.08355338967884089
0.3,7,3,1,0.9,0,0,23,0.08662455326471241
0.01,1,5,1,0.9,0,0,877,0.07931467007351438
0.05,1,5,1,0.9,0,0,179,0.07924253103597369
0.1,1,5,1,0.9,0,0,97,0.07924310130915051
0.3,1,5,1,0.9,0,0,34,0.0792394036292986
0.01,3,5,1,0.9,0,0,556,0.07976759788276687
0.05,3,5,1,0.9,0,0,114,0.07997591973558635
0.1,3,5,1,0.9,0,0,55,0.08004178021275234
0.3,3,5,1,0.9,0,0,24,0.07995606212600677
0.01,5,5,1,0.9,0,0,550,0.08038256257839485
0.05,5,5,1,0.9,0,0,107,0.08088579815296129
0.1,5,5,1,0.9,0,0,54,0.08118136344738419
0.3,5,5,1,0.9,0,0,15,0.08164828478436505
0.01,7,5,1,0.9,0,0,456,0.08137332720728085
0.05,7,5,1,0.9,0,0,109,0.08201422943617316
