eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.3,5,5,1,0.9,0,0,19,0.0807732238759219
0.01,7,5,1,0.9,0,0,568,0.07867825419695353
0.05,7,5,1,0.9,0,0,111,0.07881696522930234
0.1,7,5,1,0.9,0,0,48,0.07881180441926947
0.3,7,5,1,0.9,0,0,13,0.07985801509695761
0.01,1,7,1,0.9,0,0,1511,0.08065575137538805
0.05,1,7,1,0.9,0,0,438,0.08038584539817016
0.1,1,7,1,0.9,0,0,232,0.08030191489816874
0.3,1,7,1,0.9,0,0,50,0.08068592547714022
0.01,3,7,1,0.9,0,0,549,0.07828302496105392
0.05,3,7,1,0.9,0,0,131,0.07795632751121705
0.1,3,7,1,0.9,0,0,58,0.0783603439967959
0.3,3,7,1,0.9,0,0,23,0.0796289322367434
0.01,5,7,1,0.9,0,0,518,0.0778438468954864
0.05,5,7,1,0.9,0,0,100,0.07853783073602665
0.1,5,7,1,0.9,0,0,45,0.07794583007526469
0.3,5,7,1,0.9,0,0,14,0.08113339067270492
0.01,7,7,1,0.9,0,0,498,0.07727491618257948
0.05,7,7,1,0.9,0,0,108,0.07731946405350454
0.1,7,7,1,0.9,0,0,53,0.07897523681674984
0.3,7,7,1,0.9,0,0,17,0.0800040134949953
0.01,1,1,0.65,1,0,0,489,0.0827017422314805
0.05,1,1,0.65,1,0,0,183,0.08167284114641318
0.1,1,1,0.65,1,0,0,102,0.08165313126582595
0.3,1,1,0.65,1,0,0,41,0.08212720175807801
0.01,3,1,0.65,1,0,0,466,0.07982111290863464
0.05,3,1,0.65,1,0,0,99,0.08048240708030392
0.1,3,1,0.65,1,0,0,50,0.08170745828324233
0.3,3,1,0.65,1,0,0,13,0.08409918661911746
0.01,5,1,0.65,1,0,0,499,0.07915136029599519
0.05,5,1,0.65,1,0,0,89,0.08127718499013949
0.1,5,1,0.65,1,0,0,49,0.08224020089295495
0.3,5,1,0.65,1,0,0,14,0.08821076802076884
0.01,7,1,0.65,1,0,0,593,0.0792140976285675
0.05,7,1,0.65,1,0,0,102,0.07983510253188583
0.1,7,1,0.65,1,0,0,47,0.08185438064689776
0.3,7,1,0.65,1,0,0,13,0.08722492728185344
0.01,1,3,0.65,1,0,0,742,0.08137242751891897
0.05,1,3,0.65,1,0,0,204,0.08090709439449963
0.1,1,3,0.65,1,0,0,102,0.08085209153314356
0.3,1,3,0.65,1,0,0,63,0.08085201054523197
0.01,3,3,0.65,1,0,0,498,0.0790954582001489
0.05,3,3,0.65,1,0,0,101,0.07926635782458247
0.1,3,3,0.65,1,0,0,58,0.0800527882871454
0.3,3,3,0.65,1,0,0,18,0.08214903500001766
0.01,5,3,0.65,1,0,0,479,0.07837910376931093
0.05,5,3,0.65,1,0,0,93,0.07991371066211733
0.1,5,3,0.65,1,0,0,63,0.07983753344940804
0.3,5,3,0.65,1,0,0,11,0.0863227341870165
0.01,7,3,0.65,1,0,0,478,0.07830059684634746
0.05,7,3,0.65,1,0,0,103,0.07953014253211665
0.1,7,3,0.65,1,0,0,63,0.08006344458278922
0.3,7,3,0.65,1,0,0,17,0.08513851376833959
0.01,1,5,0.65,1,0,0,745,0.0811903488760976
0.05,1,5,0.65,1,0,0,184,0.08076957381359243
0.1,1,5,0.65,1,0,0,125,0.08034468806921609
0.3,1,5,0.65,1,0,0,33,0.08104092898759713
0.01,3,5,0.65,1,0,0,479,0.07843982595106583
0.05,3,5,0.65,1,0,0,137,0.07774920034117042
0.1,3,5,0.65,1,0,0,58,0.07754783826322681
0.3,3,5,0.65,1,0,0,14,0.07920543459651734
0.01,5,5,0.65,1,0,0,499,0.07767530004285522
0.05,5,5,0.65,1,0,0,91,0.07791705420748027
