eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.1,3,5,1,0.8,0,0,95,0.0013120610640462269
0.3,3,5,1,0.8,0,0,25,0.001340833734854418
0.01,5,5,1,0.8,0,0,976,0.001285756718568367
0.05,5,5,1,0.8,0,0,195,0.001300086203757358
0.1,5,5,1,0.8,0,0,88,0.0013108903465465331
0.3,5,5,1,0.8,0,0,25,0.001369975206846844
0.01,7,5,1,0.8,0,0,994,0.001300515837797869
0.05,7,5,1,0.8,0,0,201,0.001294828632581754
0.1,7,5,1,0.8,0,0,91,0.0013315907904577161
0.3,7,5,1,0.8,0,0,28,0.001375627913680701
0.01,1,7,1,0.8,0,0,1540,0.001368882084312574
0.05,1,7,1,0.8,0,0,349,0.001369066164333567
0.1,1,7,1,0.8,0,0,178,0.001369262776493632
0.3,1,7,1,0.8,0,0,66,0.001422311730581388
0.01,3,7,1,0.8,0,0,970,0.001314610816864176
0.05,3,7,1,0.8,0,0,188,0.001332508285880352
0.1,3,7,1,0.8,0,0,99,0.001320881361674161
0.3,3,7,1,0.8,0,0,26,0.001364995157663603
0.01,5,7,1,0.8,0,0,908,0.001319856549972868
0.05,5,7,1,0.8,0,0,178,0.0013186632935124631
0.1,5,7,1,0.8,0,0,83,0.001340052147315735
0.3,5,7,1,0.8,0,0,26,0.001339875980632999
0.01,7,7,1,0.8,0,0,917,0.001323662847363222
0.05,7,7,1,0.8,0,0,187,0.001326839075320113
0.1,7,7,1,0.8,0,0,97,0.001330370815813341
0.3,7,7,1,0.8,0,0,25,0.001411655570669018
0.01,1,1,0.65,0.9,0,0,985,0.001370868346321928
0.05,1,1,0.65,0.9,0,0,226,0.001364543948262155
0.1,1,1,0.65,0.9,0,0,106,0.001376957225318523
0.3,1,1,0.65,0.9,0,0,34,0.001463449519483573
0.01,3,1,0.65,0.9,0,0,899,0.001298051035846394
0.05,3,1,0.65,0.9,0,0,188,0.00131515949392887
0.1,3,1,0.65,0.9,0,0,92,0.001336867762687832
0.3,3,1,0.65,0.9,0,0,29,0.001410891256178099
0.01,5,1,0.65,0.9,0,0,980,0.0013015025928978779
0.05,5,1,0.65,0.9,0,0,200,0.001303954839109827
0.1,5,1,0.65,0.9,0,0,86,0.001330666206667894
0.3,5,1,0.65,0.9,0,0,25,0.001446752733706743
0.01,7,1,0.65,0.9,0,0,1133,0.001318580018855718
0.05,7,1,0.65,0.9,0,0,295,0.001335238183017458
0.1,7,1,0.65,0.9,0,0,100,0.001363372167940692
0.3,7,1,0.65,0.9,0,0,29,0.001444466220772965
0.01,1,3,0.65,0.9,0,0,1030,0.001349041056133525
0.05,1,3,0.65,0.9,0,0,237,0.001348987889368459
0.1,1,3,0.65,0.9,0,0,101,0.001357645139803388
0.3,1,3,0.65,0.9,0,0,51,0.001438341421471403
0.01,3,3,0.65,0.9,0,0,926,0.00129943214363312
0.05,3,3,0.65,0.9,0,0,224,0.001316805440631347
0.1,3,3,0.65,0.9,0,0,86,0.001329786240597759
0.3,3,3,0.65,0.9,0,0,28,0.001420550952139715
0.01,5,3,0.65,0.9,0,0,914,0.001289753781913391
0.05,5,3,0.65,0.9,0,0,200,0.001296332190560477
0.1,5,3,0.65,0.9,0,0,87,0.001324644610549403
0.3,5,3,0.65,0.9,0,0,27,0.001442802789362181
0.01,7,3,0.65,0.9,0,0,931,0.001289856941214272
0.05,7,3,0.65,0.9,0,0,178,0.001302386971841503
0.1,7,3,0.65,0.9,0,0,87,0.00132436626482511
0.3,7,3,0.65,0.9,0,0,30,0.001429109875387663
0.01,1,5,0.65,0.9,0,0,914,0.001380899604242582
0.05,1,5,0.65,0.9,0,0,240,0.00137094044198055
0.1,1,5,0.65,0.9,0,0,90,0.001387252669162001
0.3,1,5,0.65,0.9,0,0,44,0.0014473316518333929
0.01,3,5,0.65,0.9,0,0,903,0.001317637254631082
0.05,3,5,0.65,0.9,0,0,191,0.001328106179948721
0.1,3,5,0.65,0.9,0,0,86,0.001337984905303736
0.3,3,5,0.65,0.9,0,0,30,0.001435778441009712
0.01,5,5,0.65,0.9,0,0,898,0.001303883678571948
0.05,5,5,0.65,0.9,0,0,187,0.001307833241716286
0.1,5,5,0.65,0.9,0,0,89,0.001318096477034954
0.3,5,5,0.65,0.9,0,0,27,0.0013632586826044261
0.01,7,5,0.65,0.9,0,0,886,0.001303101901640926
0.05,7,5,0.65,0.9,0,0,178,0.001312619349447279
0.1,7,5,0.65,0.9,0,0,89,0.001330276429460183
0.3,7,5,0.65,0.9,0,0,27,0.001416297515360586
0.01,1,7,0.65,0.9,0,0,914,0.001392443998293401
0.05,1,7,0.65,0.9,0,0,177,0.001389855181012967
0.1,1,7,0.65,0.9,0,0,105,0.001393635233418318
0.3,1,7,0.65,0.9,0,0,42,0.001465993569306194
0.01,3,7,0.65,0.9,0,0,891,0.001318195812471819
0.05,3,7,0.65,0.9,0,0,170,0.001326447645348115
0.1,3,7,0.65,0.9,0,0,86,0.001340422802295398
0.3,3,7,0.65,0.9,0,0,32,0.001382285463665092
0.01,5,7,0.65,0.9,0,0,873,0.001299244596858908
0.05,5,7,0.65,0.9,0,0,183,0.001318151563152181
0.1,5,7,0.65,0.9,0,0,83,0.001317140156877752
0.3,5,7,0.65,0.9,0,0,27,0.001412551441577347
0.01,7,7,0.65,0.9,0,0,894,0.001300681954422872
0.05,7,7,0.65,0.9,0,0,173,0.001309367519562996
0.1,7,7,0.65,0.9,0,0,96,0.001335115080925576
0.3,7,7,0.65,0.9,0,0,27,0.00140670576574084
0.01,1,1,0.8,0.9,0,0,935,0.001374449385711247
0.05,1,1,0.8,0.9,0,0,225,0.001371791444118101
0.1,1,1,0.8,0.9,0,0,117,0.001384635250369278
0.3,1,1,0.8,0.9,0,0,55,0.001422727453767447
0.01,3,1,0.8,0.9,0,0,973,0.001303389471022454
0.05,3,1,0.8,0.9,0,0,206,0.001314867500862392
0.1,3,1,0.8,0.9,0,0,98,0.001313735672317178
0.3,3,1,0.8,0.9,0,0,29,0.001412114067082983
0.01,5,1,0.8,0.9,0,0,1032,0.001298648054585929
0.05,5,1,0.8,0.9,0,0,227,0.001317299533673516
0.1,5,1,0.8,0.9,0,0,96,0.001342540043849235
0.3,5,1,0.8,0.9,0,0,30,0.001413376671489132
0.01,7,1,0.8,0.9,0,0,1096,0.001322886491923566
0.05,7,1,0.8,0.9,0,0,255,0.001341647927471494
0.1,7,1,0.8,0.9,0,0,104,0.001369324893786513
0.3,7,1,0.8,0.9,0,0,29,0.001445741771007509
0.01,1,3,0.8,0.9,0,0,1099,0.001342343951404499
0.05,1,3,0.8,0.9,0,0,219,0.00133974807077201
0.1,1,3,0.8,0.9,0,0,104,0.001356545252620474
0.3,1,3,0.8,0.9,0,0,37,0.001408266197465196
0.01,3,3,0.8,0.9,0,0,973,0.001290261250816153
0.05,3,3,0.8,0.9,0,0,197,0.001289158602333448
0.1,3,3,0.8,0.9,0,0,90,0.001317340252324938
0.3,3,3,0.8,0.9,0,0,27,0.001379102273476476
0.01,5,3,0.8,0.9,0,0,862,0.00128936294335966
0.05,5,3,0.8,0.9,0,0,177,0.001289486360028561
0.1,5,3,0.8,0.9,0,0,86,0.001289624052085354
0.3,5,3,0.8,0.9,0,0,24,0.001384962821481035
0.01,7,3,0.8,0.9,0,0,934,0.001294097862767999
0.05,7,3,0.8,0.9,0,0,196,0.001296726994546453
0.1,7,3,0.8,0.9,0,0,95,0.001319213623923114
0.3,7,3,0.8,0.9,0,0,25,0.001431715707778519
0.01,1,5,0.8,0.9,0,0,1084,0.00136498094067666
0.05,1,5,0.8,0.9,0,0,240,0.00136436365962742
0.1,1,5,0.8,0.9,0,0,115,0.001378326093590752
0.3,1,5,0.8,0.9,0,0,70,0.001416676302061746
0.01,3,5,0.8,0.9,0,0,932,0.0013159953624252009
0.05,3,5,0.8,0.9,0,0,198,0.001324229930648901
0.1,3,5,0.8,0.9,0,0,91,0.001344892858058878
0.3,3,5,0.8,0.9,0,0,31,0.001380121264750692
0.01,5,5,0.8,0.9,0,0,912,0.00129415699593744
0.05,5,5,0.8,0.9,0,0,188,0.001295282012909121
0.1,5,5,0.8,0.9,0,0,88,0.001308728524426184
0.3,5,5,0.8,0.9,0,0,25,0.001369600740887356
0.01,7,5,0.8,0.9,0,0,931,0.001296288296035224
0.05,7,5,0.8,0.9,0,0,232,0.001315917457209441
0.1,7,5,0.8,0.9,0,0,91,0.001322204204382319
0.3,7,5,0.8,0.9,0,0,24,0.001401370104560615
0.01,1,7,0.8,0.9,0,0,1084,0.001379876227960433
0.05,1,7,0.8,0.9,0,0,225,0.0013759056778530421
0.1,1,7,0.8,0.9,0,0,117,0.001395679955825059
0.3,1,7,0.8,0.9,0,0,44,0.001437200859078581
0.01,3,7,0.8,0.9,0,0,914,0.001325662851809654
0.05,3,7,0.8,0.9,0,0,195,0.00133068590165098
0.1,3,7,0.8,0.9,0,0,104,0.00134473777170138
0.3,3,7,0.8,0.9,0,0,29,0.001393305653744106
0.01,5,7,0.8,0.9,0,0,935,0.001308340656598188
0.05,5,7,0.8,0.9,0,0,185,0.001306661466743638
0.1,5,7,0.8,0.9,0,0,86,0.001317727630121909
0.3,5,7,0.8,0.9,0,0,26,0.001372899018142521
0.01,7,7,0.8,0.9,0,0,894,0.001307997192851479
0.05,7,7,0.8,0.9,0,0,187,0.001317368694172792
0.1,7,7,0.8,0.9,0,0,91,0.001333580236402232
0.3,7,7,0.8,0.9,0,0,27,0.0014095250616791809
0.01,1,1,1,0.9,0,0,1134,0.001380686905052421
0.05,1,1,1,0.9,0,0,221,0.001383493190418181
0.1,1,1,1,0.9,0,0,152,0.001372976526292058
0.3,1,1,1,0.9,0,0,65,0.00139311021639595
0.01,3,1,1,0.9,0,0,1006,0.001303004168392474
0.05,3,1,1,0.9,0,0,238,0.001298042585602314
0.1,3,1,1,0.9,0,0,90,0.00131686251087556
0.3,3,1,1,0.9,0,0,26,0.001363433071139363
0.01,5,1,1,0.9,0,0,1185,0.001315210936243482
0.05,5,1,1,0.9,0,0,264,0.001325202401273938
0.1,5,1,1,0.9,0,0,135,0.001304395382413834
0.3,5,1,1,0.9,0,0,44,0.001398514147360079
0.01,7,1,1,0.9,0,0,1185,0.001309607059296869
0.05,7,1,1,0.9,0,0,264,0.0013403775468449899
0.1,7,1,1,0.9,0,0,135,0.001369409457782534
0.3,7,1,1,0.9,0,0,44,0.001439746691490341
0.01,1,3,1,0.9,0,0,1517,0.001340392799749224
0.05,1,3,1,0.9,0,0,342,0.001341945160025285
0.1,1,3,1,0.9,0,0,155,0.001339249572911149
0.3,1,3,1,0.9,0,0,75,0.001370321117869867
0.01,3,3,1,0.9,0,0,1007,0.001283426650518499
0.05,3,3,1,0.9,0,0,197,0.001280598335596507
0.1,3,3,1,0.9,0,0,103,0.00129990769910739
0.3,3,3,1,0.9,0,0,26,0.001335525961398519
0.01,5,3,1,0.9,0,0,1185,0.001300523133525598
0.05,5,3,1,0.9,0,0,264,0.001305396974161596
0.1,5,3,1,0.9,0,0,135,0.001341520377884653
0.3,5,3,1,0.9,0,0,26,0.0014000559079679071
0.01,7,3,1,0.9,0,0,1185,0.001310192550195241
0.05,7,3,1,0.9,0,0,264,0.001315822636561332
0.1,7,3,1,0.9,0,0,135,0.0013304354144437589
0.3,7,3,1,0.9,0,0,43,0.001405000649472577
0.01,1,5,1,0.9,0,0,1688,0.001345547290287636
0.05,1,5,1,0.9,0,0,383,0.001345547571132451
0.1,1,5,1,0.9,0,0,217,0.001345001182250079
0.3,1,5,1,0.9,0,0,90,0.001380433101081607
0.01,3,5,1,0.9,0,0,1008,0.00131442644129137
0.05,3,5,1,0.9,0,0,183,0.001316616613891805
0.1,3,5,1,0.9,0,0,133,0.0013059829705136519
0.3,3,5,1,0.9,0,0,37,0.001365377632913396
0.01,5,5,1,0.9,0,0,979,0.00129154957417395
0.05,5,5,1,0.9,0,0,181,0.001303369068122446
0.1,5,5,1,0.9,0,0,94,0.001302588480277558
0.3,5,5,1,0.9,0,0,33,0.001335814700207899
0.01,7,5,1,0.9,0,0,987,0.00130618770394144
0.05,7,5,1,0.9,0,0,192,0.001323949655694278
0.1,7,5,1,0.9,0,0,97,0.001308073492518599
0.3,7,5,1,0.9,0,0,28,0.0013807176944767691
0.01,1,7,1,0.9,0,0,1308,0.001373510254746859
0.05,1,7,1,0.9,0,0,364,0.001368098948114889
0.1,1,7,1,0.9,0,0,176,0.001368279324605069
0.3,1,7,1,0.9,0,0,77,0.001406081359337878
0.01,3,7,1,0.9,0,0,973,0.001321437064337788
0.05,3,7,1,0.9,0,0,173,0.001330174230529788
0.1,3,7,1,0.9,0,0,104,0.001318706255328788
0.3,3,7,1,0.9,0,0,41,0.001383128339052646
0.01,5,7,1,0.9,0,0,906,0.001331253203957827
0.05,5,7,1,0.9,0,0,196,0.0013339829239079719
0.1,5,7,1,0.9,0,0,87,0.001340409212279343
0.3,5,7,1,0.9,0,0,25,0.001381762272491849
0.01,7,7,1,0.9,0,0,910,0.001338640048587413
0.05,7,7,1,0.9,0,0,179,0.001343530353015224
0.1,7,7,1,0.9,0,0,90,0.00133946180965735
0.3,7,7,1,0.9,0,0,25,0.001431718811468641
0.01,1,1,0.65,1,0,0,930,0.001375806358509731
0.05,1,1,0.65,1,0,0,201,0.001381068207630324
0.1,1,1,0.65,1,0,0,104,0.001384415024982027
0.3,1,1,0.65,1,0,0,29,0.001452742812868326
0.01,3,1,0.65,1,0,0,925,0.001305584353647492
0.05,3,1,0.65,1,0,0,173,0.001316644409911164
0.1,3,1,0.65,1,0,0,130,0.001322809406115805
0.3,3,1,0.65,1,0,0,26,0.001423597068476124
0.01,5,1,0.65,1,0,0,1032,0.001294599772696733
0.05,5,1,0.65,1,0,0,181,0.001313971581908482
0.1,5,1,0.65,1,0,0,115,0.001314226202110083
0.3,5,1,0.65,1,0,0,26,0.001449879815323091
0.01,7,1,0.65,1,0,0,1036,0.001316460270940649
0.05,7,1,0.65,1,0,0,220,0.00134091675413972
0.1,7,1,0.65,1,0,0,113,0.001360142122564403
0.3,7,1,0.65,1,0,0,38,0.00144669740752836
0.01,1,3,0.65,1,0,0,928,0.001358911408486028
0.05,1,3,0.65,1,0,0,201,0.001360243108261455
0.1,1,3,0.65,1,0,0,109,0.001360475108165437
0.3,1,3,0.65,1,0,0,64,0.001403580724716106
0.01,3,3,0.65,1,0,0,927,0.001308230051897185
0.05,3,3,0.65,1,0,0,182,0.001304127400286742
0.1,3,3,0.65,1,0,0,90,0.001308636405146472
0.3,3,3,0.65,1,0,0,28,0.001398755593023625
0.01,5,3,0.65,1,0,0,925,0.001282475408445173
0.05,5,3,0.65,1,0,0,194,0.001289199071449883
0.1,5,3,0.65,1,0,0,90,0.001298235705696743
0.3,5,3,0.65,1,0,0,27,0.001353599122091668
0.01,7,3,0.65,1,0,0,925,0.001288017561039588
0.05,7,3,0.65,1,0,0,180,0.001296603222972489
0.1,7,3,0.65,1,0,0,90,0.001312017198566218
0.3,7,3,0.65,1,0,0,36,0.001387949844198723
0.01,1,5,0.65,1,0,0,1016,0.001376168598816274
0.05,1,5,0.65,1,0,0,194,0.0013850011679606821
0.1,1,5,0.65,1,0,0,109,0.001390913696501468
0.3,1,5,0.65,1,0,0,56,0.001450962953307448
0.01,3,5,0.65,1,0,0,894,0.001323387757584128
0.05,3,5,0.65,1,0,0,176,0.001333827164371034
0.1,3,5,0.65,1,0,0,85,0.0013583576881813749
0.3,3,5,0.65,1,0,0,31,0.001386935695906725
0.01,5,5,0.65,1,0,0,875,0.00129318828006405
0.05,5,5,0.65,1,0,0,176,0.001309721288832536
0.1,5,5,0.65,1,0,0,85,0.001320205853659403
0.3,5,5,0.65,1,0,0,25,0.001389748537821283
0.01,7,5,0.65,1,0,0,904,0.001303156764824185
0.05,7,5,0.65,1,0,0,183,0.001321348386456579
0.1,7,5,0.65,1,0,0,109,0.001338139127108044
0.3,7,5,0.65,1,0,0,28,0.001400933879355706
0.01,1,7,0.65,1,0,0,1015,0.001389019976763989
0.05,1,7,0.65,1,0,0,194,0.001395900809644074
0.1,1,7,0.65,1,0,0,106,0.001399217577188734
0.3,1,7,0.65,1,0,0,40,0.00146974207698105
0.01,3,7,0.65,1,0,0,866,0.001321421425332955
0.05,3,7,0.65,1,0,0,171,0.001328320207168154
0.1,3,7,0.65,1,0,0,85,0.001326315939869329
0.3,3,7,0.65,1,0,0,30,0.001409508102945806
0.01,5,7,0.65,1,0,0,870,0.001299665351664041
0.05,5,7,0.65,1,0,0,171,0.001301376761784044
0.1,5,7,0.65,1,0,0,83,0.001310952665342543
0.3,5,7,0.65,1,0,0,26,0.001374462353457897
0.01,7,7,0.65,1,0,0,889,0.001299561565137053
0.05,7,7,0.65,1,0,0,187,0.001309505759117099
0.1,7,7,0.65,1,0,0,86,0.001323709873305352
0.3,7,7,0.65,1,0,0,25,0.001402444732279889
0.01,1,1,0.8,1,0,0,929,0.001375879257416226
0.05,1,1,0.8,1,0,0,245,0.001370892307833067
0.1,1,1,0.8,1,0,0,112,0.0013854576455427131
0.3,1,1,0.8,1,0,0,48,0.001451561605286921
0.01,3,1,0.8,1,0,0,988,0.001309556750318217
0.05,3,1,0.8,1,0,0,177,0.001318846124946613
0.1,3,1,0.8,1,0,0,113,0.001312204429262249
