eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.01,5,3,0.8,0.9,0,0,458,0.08081747159089665
0.05,5,3,0.8,0.9,0,0,107,0.08174970337710871
0.1,5,3,0.8,0.9,0,0,46,0.08328637869683156
0.3,5,3,0.8,0.9,0,0,14,0.08793334595174436
0.01,7,3,0.8,0.9,0,0,515,0.08134378833751266
0.05,7,3,0.8,0.9,0,0,133,0.0815614178857106
0.1,7,3,0.8,0.9,0,0,64,0.08246086098605565
0.3,7,3,0.8,0.9,0,0,12,0.08505394013087601
0.01,1,5,0.8,0.9,0,0,509,0.08023891635663485
0.05,1,5,0.8,0.9,0,0,111,0.07997451134046532
0.1,1,5,0.8,0.9,0,0,52,0.08028077923387124
0.3,1,5,0.8,0.9,0,0,24,0.08011819009814014
0.01,3,5,0.8,0.9,0,0,493,0.08028425197223146
0.05,3,5,0.8,0.9,0,0,84,0.08134043997835044
0.1,3,5,0.8,0.9,0,0,54,0.08092523806914925
0.3,3,5,0.8,0.9,0,0,13,0.08168306169419161
0.01,5,5,0.8,0.9,0,0,450,0.0802839499506387
0.05,5,5,0.8,0.9,0,0,99,0.08131142146235214
0.1,5,5,0.8,0.9,0,0,66,0.0822322542896751
0.3,5,5,0.8,0.9,0,0,13,0.08656921907341282
0.01,7,5,0.8,0.9,0,0,430,0.08047576765827336
0.05,7,5,0.8,0.9,0,0,89,0.08183778475889411
0.1,7,5,0.8,0.9,0,0,42,0.0828912607241991
0.3,7,5,0.8,0.9,0,0,10,0.08612857283493172
0.01,1,7,0.8,0.9,0,0,509,0.08022237869848292
0.05,1,7,0.8,0.9,0,0,111,0.07996661005318631
0.1,1,7,0.8,0.9,0,0,52,0.08029894397395274
0.3,1,7,0.8,0.9,0,0,23,0.08030415990119276
0.01,3,7,0.8,0.9,0,0,454,0.07983277163073288
0.05,3,7,0.8,0.9,0,0,91,0.08011085589390295
0.1,3,7,0.8,0.9,0,0,57,0.08083853771222778
0.3,3,7,0.8,0.9,0,0,11,0.08136487529263288
0.01,5,7,0.8,0.9,0,0,434,0.07974724123392837
0.05,5,7,0.8,0.9,0,0,85,0.08031650910776406
0.1,5,7,0.8,0.9,0,0,52,0.0818545844684342
0.3,5,7,0.8,0.9,0,0,14,0.08491786400372339
0.01,7,7,0.8,0.9,0,0,393,0.07983443358863064
0.05,7,7,0.8,0.9,0,0,81,0.0804323799714444
0.1,7,7,0.8,0.9,0,0,46,0.0826136939905244
0.3,7,7,0.8,0.9,0,0,12,0.08514568157857066
0.01,1,1,1,0.9,0,0,589,0.08059287576726042
0.05,1,1,1,0.9,0,0,114,0.08057871327679084
0.1,1,1,1,0.9,0,0,74,0.08048655152783443
0.3,1,1,1,0.9,0,0,31,0.08048206126114128
0.01,3,1,1,0.9,0,0,496,0.08243676635957542
0.05,3,1,1,0.9,0,0,96,0.08261288012716192
0.1,3,1,1,0.9,0,0,50,0.08289975569680394
0.3,3,1,1,0.9,0,0,12,0.0858863398321871
0.01,5,1,1,0.9,0,0,448,0.08615364503038045
0.05,5,1,1,0.9,0,0,105,0.08510981564877622
0.1,5,1,1,0.9,0,0,64,0.08551876221013456
0.3,5,1,1,0.9,0,0,14,0.0882423873765855
0.01,7,1,1,0.9,0,0,626,0.08910061302777225
0.05,7,1,1,0.9,0,0,120,0.0898205213141615
0.1,7,1,1,0.9,0,0,68,0.09022058818501406
0.3,7,1,1,0.9,0,0,28,0.09002261779231074
0.01,1,3,1,0.9,0,0,816,0.07992803434619933
0.05,1,3,1,0.9,0,0,181,0.07988354288155378
0.1,1,3,1,0.9,0,0,101,0.07983629070594161
0.3,1,3,1,0.9,0,0,33,0.07987219869769611
0.01,3,3,1,0.9,0,0,519,0.0815244670973534
0.05,3,3,1,0.9,0,0,90,0.08169047568861379
0.1,3,3,1,0.9,0,0,67,0.08194141394067467
0.3,3,3,1,0.9,0,0,14,0.08279492147848949
0.01,5,3,1,0.9,0,0,578,0.08329865742470176
0.05,5,3,1,0.9,0,0,92,0.08395687513051138
