eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.05,5,7,1,0.8,0,0,169,0.001343942122529472
0.1,5,7,1,0.8,0,0,86,0.001348081144339635
0.3,5,7,1,0.8,0,0,32,0.001392924082637817
0.01,7,7,1,0.8,0,0,963,0.001330201610361421
0.05,7,7,1,0.8,0,0,186,0.001325546963337866
0.1,7,7,1,0.8,0,0,87,0.001344071697165905
0.3,7,7,1,0.8,0,0,24,0.001408801247284183
0.01,1,1,0.65,0.9,0,0,913,0.001409448013831983
0.05,1,1,0.65,0.9,0,0,231,0.00140294459195943
0.1,1,1,0.65,0.9,0,0,106,0.001410759009840751
0.3,1,1,0.65,0.9,0,0,74,0.001446961375715322
0.01,3,1,0.65,0.9,0,0,885,0.0013298649477585921
0.05,3,1,0.65,0.9,0,0,223,0.001350026431161554
0.1,3,1,0.65,0.9,0,0,113,0.001369808398226565
0.3,3,1,0.65,0.9,0,0,31,0.001434753103422979
0.01,5,1,0.65,0.9,0,0,1052,0.001321155954344268
0.05,5,1,0.65,0.9,0,0,187,0.0013240692349907371
0.1,5,1,0.65,0.9,0,0,104,0.001377529464330135
0.3,5,1,0.65,0.9,0,0,36,0.001528115102180977
0.01,7,1,0.65,0.9,0,0,1061,0.001334604248566327
0.05,7,1,0.65,0.9,0,0,226,0.001352079779891881
0.1,7,1,0.65,0.9,0,0,118,0.001386054735133864
0.3,7,1,0.65,0.9,0,0,37,0.001510434767294929
0.01,1,3,0.65,0.9,0,0,1088,0.001380261966329985
0.05,1,3,0.65,0.9,0,0,237,0.001381898048748883
0.1,1,3,0.65,0.9,0,0,128,0.00139072222017531
0.3,1,3,0.65,0.9,0,0,31,0.001486178228513851
0.01,3,3,0.65,0.9,0,0,930,0.001322216692239495
0.05,3,3,0.65,0.9,0,0,199,0.001350121690113165
0.1,3,3,0.65,0.9,0,0,86,0.001360243918937613
0.3,3,3,0.65,0.9,0,0,30,0.001439268251393878
0.01,5,3,0.65,0.9,0,0,909,0.001308040006592922
0.05,5,3,0.65,0.9,0,0,195,0.001329327251931068
0.1,5,3,0.65,0.9,0,0,87,0.001339208516597993
0.3,5,3,0.65,0.9,0,0,26,0.001450040226805388
0.01,7,3,0.65,0.9,0,0,898,0.001306969252431622
0.05,7,3,0.65,0.9,0,0,178,0.001325292478276502
0.1,7,3,0.65,0.9,0,0,96,0.001338473110193774
0.3,7,3,0.65,0.9,0,0,26,0.001463641883275745
0.01,1,5,0.65,0.9,0,0,1035,0.0014143835750687669
0.05,1,5,0.65,0.9,0,0,240,0.001410451156305355
0.1,1,5,0.65,0.9,0,0,160,0.001425214838957175
0.3,1,5,0.65,0.9,0,0,73,0.0014530874795696419
0.01,3,5,0.65,0.9,0,0,886,0.001348818886854493
0.05,3,5,0.65,0.9,0,0,173,0.001363832846149851
0.1,3,5,0.65,0.9,0,0,101,0.001377583946623024
0.3,3,5,0.65,0.9,0,0,27,0.001468223282194075
0.01,5,5,0.65,0.9,0,0,898,0.001319906872194061
0.05,5,5,0.65,0.9,0,0,171,0.0013408265840658688
0.1,5,5,0.65,0.9,0,0,90,0.001344295179247949
0.3,5,5,0.65,0.9,0,0,26,0.001452042441878154
0.01,7,5,0.65,0.9,0,0,887,0.001320904455482065
0.05,7,5,0.65,0.9,0,0,171,0.001356599666512796
0.1,7,5,0.65,0.9,0,0,90,0.00135740552422542
0.3,7,5,0.65,0.9,0,0,30,0.001416646840417702
0.01,1,7,0.65,0.9,0,0,1023,0.00143706627360806
0.05,1,7,0.65,0.9,0,0,225,0.001426913012684437
0.1,1,7,0.65,0.9,0,0,127,0.0014410533760650301
0.3,1,7,0.65,0.9,0,0,73,0.001470793368063724
0.01,3,7,0.65,0.9,0,0,866,0.00134728869480636
0.05,3,7,0.65,0.9,0,0,175,0.001360638172012829
0.1,3,7,0.65,0.9,0,0,87,0.001361723233174261
0.3,3,7,0.65,0.9,0,0,27,0.001426229526138544
0.01,5,7,0.65,0.9,0,0,887,0.001320958003329538
0.05,5,7,0.65,0.9,0,0,171,0.001343934003957098
0.1,5,7,0.65,0.9,0,0,86,0.001346594686685822
0.3,5,7,0.65,0.9,0,0,30,0.00141091035716518
0.01,7,7,0.65,0.9,0,0,898,0.001317982810043258
0.05,7,7,0.65,0.9,0,0,173,0.001345007684624112
0.1,7,7,0.65,0.9,0,0,83,0.001361954659477344
0.3,7,7,0.65,0.9,0,0,27,0.001463251899898949
0.01,1,1,0.8,0.9,0,0,935,0.001410689783072629
0.05,1,1,0.8,0.9,0,0,245,0.001397291892439806
0.1,1,1,0.8,0.9,0,0,118,0.001405205059256445
0.3,1,1,0.8,0.9,0,0,35,0.0014525959724341181
0.01,3,1,0.8,0.9,0,0,933,0.00132541888616795
0.05,3,1,0.8,0.9,0,0,209,0.001348335164576273
0.1,3,1,0.8,0.9,0,0,96,0.001349307647245907
0.3,3,1,0.8,0.9,0,0,28,0.001391099109961294
0.01,5,1,0.8,0.9,0,0,1032,0.001305548805354747
0.05,5,1,0.8,0.9,0,0,213,0.001332275290103966
0.1,5,1,0.8,0.9,0,0,105,0.001350363661539267
0.3,5,1,0.8,0.9,0,0,36,0.001438717572498896
0.01,7,1,0.8,0.9,0,0,1168,0.001345240667850236
0.05,7,1,0.8,0.9,0,0,237,0.001361865468799855
0.1,7,1,0.8,0.9,0,0,124,0.001389831612613602
0.3,7,1,0.8,0.9,0,0,45,0.001471594103554069
0.01,1,3,0.8,0.9,0,0,1302,0.001367720861155911
0.05,1,3,0.8,0.9,0,0,194,0.001379286832951728
0.1,1,3,0.8,0.9,0,0,128,0.001382090742734516
0.3,1,3,0.8,0.9,0,0,56,0.001411735718333122
0.01,3,3,0.8,0.9,0,0,932,0.0013156022928843699
0.05,3,3,0.8,0.9,0,0,207,0.001318203808346856
0.1,3,3,0.8,0.9,0,0,88,0.001329623037374876
0.3,3,3,0.8,0.9,0,0,27,0.001440323384055182
0.01,5,3,0.8,0.9,0,0,928,0.001313849034426078
0.05,5,3,0.8,0.9,0,0,175,0.00132189542920383
0.1,5,3,0.8,0.9,0,0,95,0.001333301054948658
0.3,5,3,0.8,0.9,0,0,28,0.001412994212831144
0.01,7,3,0.8,0.9,0,0,914,0.001317324421194666
0.05,7,3,0.8,0.9,0,0,190,0.0013193294251755351
0.1,7,3,0.8,0.9,0,0,92,0.001343856839369619
0.3,7,3,0.8,0.9,0,0,26,0.001446492453877117
0.01,1,5,0.8,0.9,0,0,1329,0.001394112090436931
0.05,1,5,0.8,0.9,0,0,269,0.001393165788696556
0.1,1,5,0.8,0.9,0,0,201,0.0014043653302769211
0.3,1,5,0.8,0.9,0,0,42,0.001448289128688868
0.01,3,5,0.8,0.9,0,0,914,0.001343921177721763
0.05,3,5,0.8,0.9,0,0,218,0.001351649472958745
0.1,3,5,0.8,0.9,0,0,104,0.001363086929879253
0.3,3,5,0.8,0.9,0,0,27,0.001426618964000525
