eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.1,1,5,0.65,1,0,0,104,0.008658189884080257
0.3,1,5,0.65,1,0,0,37,0.008703418761824368
0.01,3,5,0.65,1,0,0,657,0.008670361586721045
0.05,3,5,0.65,1,0,0,132,0.008648797934692136
0.1,3,5,0.65,1,0,0,65,0.008773685606220733
0.3,3,5,0.65,1,0,0,17,0.008963914776671201
0.01,5,5,0.65,1,0,0,675,0.008668012066764277
0.05,5,5,0.65,1,0,0,129,0.008743603860336515
0.1,5,5,0.65,1,0,0,67,0.008775870128305153
0.3,5,5,0.65,1,0,0,19,0.009191637526960523
0.01,7,5,0.65,1,0,0,684,0.008704465262080222
0.05,7,5,0.65,1,0,0,138,0.008825503373023437
0.1,7,5,0.65,1,0,0,66,0.008927884415032146
0.3,7,5,0.65,1,0,0,18,0.009368187230620809
0.01,1,7,0.65,1,0,0,782,0.008650538296520191
0.05,1,7,0.65,1,0,0,130,0.008658137114548839
0.1,1,7,0.65,1,0,0,74,0.008641894379315571
0.3,1,7,0.65,1,0,0,37,0.008651406036508493
0.01,3,7,0.65,1,0,0,675,0.00861975478559
0.05,3,7,0.65,1,0,0,129,0.008610441772731368
0.1,3,7,0.65,1,0,0,64,0.008730100431753382
0.3,3,7,0.65,1,0,0,20,0.008827139774968473
0.01,5,7,0.65,1,0,0,679,0.008638233227219322
0.05,5,7,0.65,1,0,0,134,0.008652014248316426
0.1,5,7,0.65,1,0,0,62,0.008763237616104941
0.3,5,7,0.65,1,0,0,18,0.009002053525087619
0.01,7,7,0.65,1,0,0,679,0.008659529663722538
0.05,7,7,0.65,1,0,0,132,0.008728183335033782
0.1,7,7,0.65,1,0,0,62,0.008774406228888818
0.3,7,7,0.65,1,0,0,19,0.009262684477878536
0.01,1,1,0.8,1,0,0,857,0.008519982450445262
0.05,1,1,0.8,1,0,0,197,0.008515215923599924
0.1,1,1,0.8,1,0,0,133,0.008497300157364024
0.3,1,1,0.8,1,0,0,33,0.008642163396388436
0.01,3,1,0.8,1,0,0,710,0.00856598033659611
0.05,3,1,0.8,1,0,0,131,0.00863057355800387
0.1,3,1,0.8,1,0,0,73,0.008628099415929683
0.3,3,1,0.8,1,0,0,19,0.009028388050793949
0.01,5,1,0.8,1,0,0,706,0.008620448864024157
0.05,5,1,0.8,1,0,0,141,0.008584101961605372
