eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.3,7,5,0.65,1,0,0,17,0.08452934838708161
0.01,1,7,0.65,1,0,0,610,0.0828701223541041
0.05,1,7,0.65,1,0,0,202,0.08196542000054938
0.1,1,7,0.65,1,0,0,132,0.08167359921808441
0.3,1,7,0.65,1,0,0,41,0.08233860858273406
0.01,3,7,0.65,1,0,0,586,0.07949402272537356
0.05,3,7,0.65,1,0,0,94,0.08034419342542323
0.1,3,7,0.65,1,0,0,45,0.08042888692975651
0.3,3,7,0.65,1,0,0,17,0.08146915567544798
0.01,5,7,0.65,1,0,0,479,0.07900521744608424
0.05,5,7,0.65,1,0,0,91,0.07958641891437213
0.1,5,7,0.65,1,0,0,64,0.08125535905354084
0.3,5,7,0.65,1,0,0,17,0.0842461086189874
0.01,7,7,0.65,1,0,0,460,0.07930407956581903
0.05,7,7,0.65,1,0,0,113,0.08015143431267323
0.1,7,7,0.65,1,0,0,45,0.08156577602765386
0.3,7,7,0.65,1,0,0,17,0.08282556024955615
0.01,1,1,0.8,1,0,0,584,0.08362790514995312
0.05,1,1,0.8,1,0,0,134,0.0835039646309849
0.1,1,1,0.8,1,0,0,93,0.08301534754709859
0.3,1,1,0.8,1,0,0,41,0.08301355167796995
0.01,3,1,0.8,1,0,0,521,0.08175563769402425
0.05,3,1,0.8,1,0,0,151,0.08175782263690622
0.1,3,1,0.8,1,0,0,52,0.08234761100467379
0.3,3,1,0.8,1,0,0,13,0.08356122734270074
